timestamp,sender,recipient
1351850,640,172
1351908,172,640
1352006,578,289
1352016,289,578
1352107,578,289
1352113,578,176
1352126,289,578
1352368,176,578
1352398,289,578
1352398,90,91
1352426,114,376
1352444,91,90
1352465,376,114
1352495,448,149
1352502,90,91
1352536,114,376
1352552,90,91
1352568,376,114
1352602,91,90
1352626,149,448
1352671,90,91
1352683,448,149
1352711,114,376
1352719,149,448
1352721,128,845
1352740,91,90
1352765,91,90
1352770,845,128
1353039,640,172
1353100,172,640
1353422,448,149
1353475,640,172
1353618,67,785
1353652,785,67
1353663,481,296
1353704,335,278
1353741,481,296
1353778,481,296
1353841,172,640
1353844,296,481
1353860,49,48
1353862,172,640
1353868,296,481
1353881,296,481
1353901,481,296
1353938,91,90
1353948,481,296
1353957,481,296
1353958,90,91
1353972,90,91
1353978,296,481
1353986,481,296
1353990,640,172
1354004,481,296
1354011,296,481
1354020,296,481
1354053,481,296
1354066,91,90
1354066,91,90
1354165,296,481
1354250,697,202
1354310,202,697
1354334,697,202
1354342,128,845
1354345,89,341
1354365,845,128
1354411,176,578
1354425,341,89
1354432,176,578
1354445,89,341
1354680,374,297
1354698,90,91
1354790,288,104
1354803,90,91
1354867,104,288
1354869,288,104
1354944,104,288
1354950,91,90
1354970,91,90
1354972,288,104
1355025,21,20
1355026,104,288
1355041,21,20
1355186,578,176
1355257,20,21
1355289,617,391
1355417,617,368
1355445,21,20
1355514,20,21
1355663,5,802
1355686,136,137
1355694,136,137
1355705,136,137
1355719,136,137
1355781,21,20
1355796,136,137
1355832,21,20
1355843,136,137
1355880,20,21
1355903,137,136
1355947,137,136
1355952,21,20
1355974,137,136
1355982,20,21
1356095,114,376
1356115,21,20
1356125,376,114
1356134,278,335
1356141,376,114
1356153,114,376
1356167,20,21
1356383,391,617
1356547,20,21
1356549,617,391
1356572,179,193
1356575,391,617
1356586,193,179
1356642,21,20
1356674,137,136
1356685,20,21
1356686,136,137
1356784,176,578
1356884,376,114
1356908,21,20
1356916,21,20
1356977,20,21
1357323,21,20
1357351,21,20
1357459,116,628
1357463,116,628
1357477,622,39
1357504,628,116
1357605,20,21
1357623,628,116
1357831,116,628
1357831,21,20
1357890,20,21
1358065,208,491
1358120,491,208
1358130,21,20
1358132,21,20
1358148,208,491
1358170,49,48
1358301,279,617
1358305,578,176
1358311,578,176
1358333,617,279
1358341,617,279
1358370,279,617
1358388,176,578
1358433,39,622
1358484,622,39
1358523,279,617
1358530,279,617
1358562,617,279
1358571,617,279
1358572,368,598
1358603,39,622
1358704,622,39
1358734,279,617
1358741,279,617
1358774,578,176
1358784,617,279
1358799,176,578
1358987,279,617
1358992,279,617
1359050,179,193
1359060,193,179
1359061,364,102
1359131,364,102
1359141,279,617
1359198,617,279
1359421,279,617
1359470,617,279
1359505,279,617
1359518,617,279
1359541,279,617
1359574,617,279
1359626,279,617
1359649,617,279
1359788,279,617
1359800,617,279
1359845,491,208
1360053,279,617
1360163,683,390
1360186,390,683
1360225,800,371
1360240,617,279
1360442,289,752
1360568,48,49
1360649,752,289
1360673,752,289
1360722,289,752
1360734,289,752
1360788,752,289
1360816,39,622
1360900,296,481
1360914,279,617
1360915,622,39
1360932,617,279
1360934,622,39
1360941,279,617
1360950,279,617
1360973,617,279
1361059,617,279
1361368,617,279
1361373,279,617
1361421,617,279
1361421,279,617
1361485,617,279
1361495,617,279
1361512,279,617
1361517,279,617
1361531,617,279
1361531,279,617
1361537,617,279
1361561,39,622
1361568,279,617
1361571,39,622
1361575,279,617
1361586,279,617
1361604,279,617
1361608,622,39
1361611,617,279
1361627,279,617
1361641,617,279
1361643,622,39
1361688,279,617
1361696,39,622
1361725,617,279
1361740,622,39
1361784,279,617
1361788,39,622
1361789,617,279
1361805,617,279
1361841,622,39
1361878,279,617
1361880,617,279
1361913,468,116
1361932,39,622
1361946,279,617
1362041,617,279
1362047,176,578
1362057,617,279
1362086,116,468
1362129,279,617
1362165,617,279
1362175,617,279
1362213,279,617
1362226,279,617
1362246,617,279
1362250,617,279
1362267,617,279
1362310,617,279
1362344,279,617
1362353,279,617
1362468,617,279
1362542,617,279
1362563,322,321
1362571,279,617
1362575,279,617
1362588,617,279
1362620,617,279
1362687,535,614
1362736,279,617
1362740,279,617
1362766,617,279
1362794,279,617
1362805,617,279
1362831,279,617
1362866,617,279
1362880,617,279
1362913,617,279
1362970,617,279
1363080,279,617
1363102,279,617
1363120,617,279
1363154,617,279
1363174,617,279
1363186,279,617
1363203,617,279
1363213,279,617
1363259,617,279
1363286,617,279
1363304,279,617
1363322,279,617
1363333,617,279
1363333,279,617
1363366,617,279
1363417,279,617
1363462,617,279
1363516,279,617
1363523,279,617
1363584,279,617
1363588,279,617
1363596,617,279
1363654,279,617
1363676,279,617
1363695,617,279
1363718,617,279
1364036,448,149
1364070,149,448
1364244,481,296
1364280,614,535
1364544,279,617
1364616,617,279
1364708,535,614
1364768,614,535
1364797,274,632
1364822,535,614
1364907,614,535
1365017,466,173
1365072,640,172
1365100,598,368
1365203,21,20
1365215,21,20
1365248,21,20
1365275,578,176
1365301,20,21
1365332,21,20
1365364,20,21
1365369,21,20
1365383,21,20
1365394,279,617
1365400,20,21
1365442,21,20
1365495,20,21
1365598,448,149
1365643,296,481
1365652,296,481
1365674,149,448
1365682,149,448
1365769,448,149
1365783,149,448
1365834,172,640
1365911,176,578
1365932,176,578
1366032,448,149
1366035,617,279
1366044,617,279
1366092,279,617
1366103,279,617
1366132,617,279
1366138,279,617
1366176,279,617
1366185,279,617
1366232,632,274
1366260,448,149
1366297,617,279
1366309,149,448
1366314,617,279
1366347,617,279
1366457,279,617
1366461,279,617
1366512,617,279
1366566,279,617
1366592,617,279
1366677,279,617
1366685,279,617
1366690,448,149
1366696,149,448
1366702,149,448
1366737,617,279
1366739,405,682
1366763,279,617
1366779,448,149
1366790,617,279
1366842,279,617
1366864,617,279
1366910,279,617
1366991,149,448
1367242,149,448
1367246,448,149
1367246,448,149
1367552,149,448
1367855,176,4
1367923,4,176
1367982,176,4
1368005,21,20
1368006,4,176
1368015,640,172
1368039,20,21
1368095,21,20
1368255,274,632
1368335,485,472
1368530,20,21
1368653,472,485
1368665,485,472
1368788,21,20
1369084,20,21
1369170,556,480
1369231,68,324
1369336,480,556
1369359,279,617
1369525,324,68
1369527,485,472
1369547,472,485
1369666,617,279
1369707,279,617
1369936,682,405
1369967,405,682
1370310,640,172
1370380,172,640
1370611,556,480
1370735,149,448
1370800,640,172
1370895,27,112
1370938,172,640
1371079,149,448
1371105,640,172
1371202,279,617
1371205,172,640
1371232,640,172
1371308,172,640
1371352,68,324
1371378,480,556
1371409,324,68
1371536,448,149
1371543,448,149
1371543,149,448
1371545,149,448
1371545,448,149
1371546,149,448
1371549,149,448
1371551,149,448
1371557,149,448
1371563,149,448
1371582,149,448
1371584,640,172
1371670,172,640
1371995,617,279
1372141,289,752
1372143,640,172
1372289,335,278
1372306,278,335
1372311,176,578
1372339,335,278
1372354,578,176
1372361,278,335
1372418,335,278
1372419,752,289
1372432,278,335
1372432,178,536
1372442,279,617
1372452,448,149
1372454,335,278
1372454,289,752
1372478,176,578
1372674,617,279
1372791,279,617
1372992,279,617
1373202,279,617
1373219,279,617
1373293,13,583
1373386,13,583
1373445,617,279
1373488,279,617
1373491,279,617
1373495,279,617
1373505,13,583
1373547,324,68
1373566,617,279
1373585,274,61
1373592,752,289
1373606,279,617
1373667,279,617
1373670,617,279
1373685,172,640
1373687,61,274
1373700,289,752
1373716,617,279
1373742,279,617
1373765,617,279
1373770,274,61
1373777,279,617
1373791,617,279
1373808,279,617
1373830,617,279
1373852,279,617
1373943,617,279
1373956,617,279
1374008,61,274
1374081,279,617
1374113,617,279
1374114,274,61
1374137,279,617
1374337,800,371
1374349,300,371
1374361,61,274
1374367,371,800
1374404,800,371
1374783,274,61
1374864,61,274
1375004,368,617
1375012,274,61
1375115,61,274
1375277,274,61
1375324,21,20
1375394,175,119
1375408,617,279
1375426,119,175
1375429,279,617
1375448,37,36
1375459,37,36
1375470,37,36
1375504,175,119
1375547,178,536
1375553,279,617
1375557,617,279
1375629,279,617
1375652,61,274
1375653,617,279
1375655,37,36
1375668,37,36
1375675,274,61
1375679,37,36
1375725,279,617
1375735,578,176
1375743,583,13
1375763,13,583
1375770,617,279
1375781,279,617
1375796,61,274
1375805,61,274
1375816,617,279
1375822,611,146
1375822,611,176
1375826,583,13
1375858,13,583
1375910,20,21
1375923,176,578
1375933,611,176
1375935,279,617
1375945,119,175
1375965,617,279
1375986,274,61
1376111,176,611
1376113,617,279
1376139,279,617
1376180,578,176
1376181,617,279
1376199,617,279
1376206,176,578
1376211,279,617
1376215,279,617
1376222,146,611
1376232,617,279
1376302,578,176
1376326,279,617
1376492,279,617
1376502,279,617
1376509,279,617
1376629,61,274
1377022,274,61
1377492,639,474
1377897,474,639
1377944,274,632
1377986,61,274
1378392,632,274
1378450,448,149
1378488,149,448
1378967,175,119
1379005,119,175
1379076,175,119
1379523,119,175
1380068,149,448
1381153,75,51
1381284,75,51
1381449,51,75
1381540,51,75
1382436,364,102
1382451,102,364
1382481,364,102
1382487,102,364
1382508,364,102
1382531,102,364
1382549,536,178
1382553,364,102
1382569,102,364
1382684,178,536
1384859,51,23
1386830,625,752
1387067,752,625
1387112,625,752
1387522,752,625
1388535,786,235
1388586,235,786
1388714,235,786
1389070,786,235
1389214,235,786
1389324,786,235
1389469,235,786
1389679,786,235
1407497,419,8
1407524,8,419
1407566,419,8
1407584,8,419
1408585,481,296
1408611,481,296
1408801,578,151
1408839,419,8
1408868,151,578
1408909,419,8
1408999,578,151
1409085,419,8
1409157,419,8
1409339,297,374
1409604,296,481
1409709,481,296
1409811,296,481
1409959,274,632
1410035,296,481
1410056,374,297
1410065,481,296
1410098,481,296
1410149,481,93
1410151,481,93
1410153,481,93
1410172,481,93
1410178,296,481
1410210,296,481
1410212,557,558
1410240,481,296
1410275,481,296
1410290,481,296
1410419,296,481
1410443,481,296
1410455,481,296
1410499,481,296
1410536,632,274
1410806,296,481
1410948,481,296
1410983,296,481
1410990,481,296
1410994,481,296
1411002,481,296
1411297,560,144
1411551,51,75
1411641,51,75
1411668,558,557
1412075,164,304
1412102,304,164
1412157,164,304
1412259,703,474
1412296,304,164
1412297,371,300
1412309,20,21
1412434,578,176
1412797,474,703
1412834,176,578
1412968,653,513
1413071,812,179
1413139,289,752
1413174,21,20
1413389,513,653
1413391,90,91
1413469,601,340
1413517,340,601
1413533,340,601
1413703,752,289
1414202,175,119
1414219,653,513
1414275,279,617
1414335,119,175
1414476,578,176
1414507,578,289
1414519,289,578
1414547,578,289
1414572,289,752
1414603,176,578
1414651,578,176
1414720,176,578
1414765,578,176
1414847,513,653
1414981,23,51
1415095,639,474
1415137,91,90
1415180,179,812
1415383,653,513
1415399,752,289
1415403,653,513
1415422,23,51
1415452,90,91
1415577,682,330
1415670,51,23
1415765,23,51
1415765,611,472
1415851,472,611
1415973,304,164
1415984,164,304
1415992,304,164
1416066,91,90
1416144,93,481
1416147,297,374
1416196,481,93
1416204,481,93
1416222,481,93
1416261,481,93
1416307,175,119
1416475,164,304
1416476,119,175
1416478,93,481
1416803,51,23
1416836,300,371
1416925,484,46
1416938,703,474
1416983,23,51
1417010,51,23
1417018,304,164
1417107,513,653
1417306,217,3
1417517,217,3
1417580,176,578
1417772,175,119
1417886,137,136
1417912,119,175
1417985,474,703
1418152,589,291
1418317,39,707
1418317,39,545
1418317,39,257
1418317,39,118
1418357,39,331
1419467,289,752
1419877,175,119
1420010,685,183
1420054,119,175
1420130,335,414
1420585,569,465
1423358,121,288
1423522,521,268
1423613,578,176
1423675,437,171
1423739,175,119
1423870,171,437
1423913,437,171
1423962,21,20
1423998,20,21
1424047,141,176
1424073,268,521
1424081,176,141
1424099,141,176
1424136,21,20
1424143,21,20
1424151,21,20
1424179,176,141
1424189,192,203
1424239,164,304
1424254,203,192
1424284,192,203
1424310,521,268
1424363,304,164
1424373,175,119
1424385,203,192
1424397,164,304
1424448,192,203
1424459,119,175
1424480,192,694
1424515,694,192
1424528,175,119
1424548,192,694
1424564,119,175
1424677,20,21
1424715,20,21
1424719,46,484
1424755,21,20
1424839,176,578
1424913,588,395
1424932,289,578
1424946,395,588
1424951,20,21
1425075,697,202
1425084,414,335
1425128,192,203
1425157,21,20
1425440,588,76
1425572,288,121
1425575,335,414
1425582,136,137
1425649,136,137
1425665,202,697
1425692,697,202
1425899,578,176
1425922,203,192
1425935,304,419
1425970,355,538
1426001,176,578
1426028,538,355
1426052,355,538
1426081,355,538
1426195,419,304
1426243,578,176
1426254,121,288
1426414,176,578
1426631,355,538
1426778,85,106
1426856,538,355
1426899,355,538
1426910,288,121
1427013,121,288
1427099,578,176
1427141,288,121
1427182,121,288
1427212,288,121
1427244,136,137
1427246,121,288
1427312,175,119
1427370,176,578
1427628,436,225
1427726,436,225
1427736,436,225
1427741,436,225
1427762,269,267
1427783,267,269
1427789,578,176
1427944,175,119
1428038,119,175
1428096,175,119
1428143,119,175
1428314,176,578
1428359,578,176
1428623,704,380
1428633,704,380
1428660,704,380
1428783,49,48
1428817,48,49
1429032,465,569
1429081,21,20
1429135,569,465
1429180,465,569
1429183,49,48
1429388,569,465
1429611,176,578
1429667,85,106
1429695,578,176
1429727,176,578
1429889,176,141
1430093,578,176
1430112,331,707
1430177,772,528
1430190,268,521
1430228,268,521
1430265,578,176
1430277,707,331
1430440,176,578
1430445,141,176
1430486,176,141
1430813,578,176
1430846,176,578
1430901,137,136
1431009,137,136
1431110,578,176
1431113,683,390
1431433,578,176
1431446,176,578
1431504,578,176
1431565,176,578
1431665,225,436
1432381,141,176
1432429,331,707
1432554,176,141
1432961,578,176
1433011,707,331
1433054,176,578
1433076,454,25
1433157,578,176
1433213,176,578
1433479,578,176
1433525,521,268
1433536,176,578
1433601,141,176
1433617,141,176
1433644,176,141
1433750,192,694
1433769,331,707
1433774,192,203
1433911,694,192
1434000,192,694
1434071,694,192
1434129,707,331
1434379,578,176
1434426,176,578
1434515,578,176
1434530,578,176
1434548,176,578
1434571,578,176
1434760,331,707
1434822,176,578
1434947,578,176
1434978,176,578
1435003,176,578
1435007,85,446
1435068,89,341
1435158,578,176
1435213,176,578
1435269,341,89
1435279,707,331
1435316,341,89
1435323,89,341
1435502,548,250
1435535,250,548
1435538,250,548
1435578,89,341
1435584,548,250
1435599,250,548
1435758,102,364
1435763,180,586
1435840,102,364
1435928,85,446
1435997,341,89
1436358,165,781
1436389,21,20
1436474,20,21
1436659,21,20
1436747,449,47
1436843,20,21
1436944,21,20
1437154,569,465
1437170,20,21
1437180,465,569
1437199,569,465
1437204,341,89
1437214,569,465
1437226,465,569
1437250,569,465
1437297,465,569
1437418,331,707
1437693,578,176
1437737,176,578
1438194,536,178
1438236,449,47
1438265,178,536
1438284,536,178
1438289,178,536
1438318,536,178
1438788,91,90
1438903,91,90
1438932,446,85
1438947,85,446
1438977,85,446
1439056,90,91
1439063,90,91
1439082,90,91
1439084,90,91
1439084,91,90
1439092,91,90
1439103,446,85
1439109,446,85
1439132,85,446
1439140,91,90
1439147,446,85
1439178,446,85
1439194,85,446
1439198,90,91
1439213,90,91
1439221,90,91
1439249,703,474
1439255,446,85
1439261,91,90
1439280,707,331
1439286,25,454
1439433,341,89
1439501,89,341
1439534,21,20
1439589,20,21
1439605,21,20
1439614,536,178
1439679,569,465
1439695,474,703
1439834,688,158
1439914,288,104
1439916,171,437
1439933,703,474
1439982,104,288
1440014,288,104
1440075,104,288
1440136,474,703
1440218,688,178
1440252,341,89
1440379,703,474
1440554,703,474
1440611,89,341
1440611,474,703
1440662,474,703
1440697,703,474
1440882,371,300
1440886,85,446
1440941,446,85
1441118,406,6
1441119,27,6
1441202,85,446
1441402,272,178
1441444,178,272
1441716,272,178
1441923,272,178
1441932,235,128
1441948,446,85
1442094,128,235
1442230,235,128
1442377,341,89
1442767,128,235
1442801,830,257
1442869,358,521
1442935,830,257
1442981,521,358
1443009,557,419
1443016,358,521
1443083,300,371
1443151,272,178
1443164,617,279
1443198,371,300
1443263,300,371
1443320,279,617
1443321,371,300
1443373,85,446
1443406,588,76
1443420,695,215
1443434,100,503
1443452,21,20
1443504,20,21
1443734,21,20
1443951,39,257
1443952,830,257
1443953,20,21
1443955,39,257
1443956,830,257
1443993,21,20
1444005,20,21
1444017,20,21
1444029,21,20
1444048,225,436
1444061,21,20
1444063,436,225
1444065,436,225
1444070,436,225
1444073,21,20
1444077,257,830
1444086,20,21
1444089,20,21
1444106,503,100
1444106,20,21
1444298,267,269
1444328,538,355
1444391,269,267
1444418,21,20
1444421,507,615
1444447,157,528
1444760,419,557
1444834,419,557
1444876,557,419
1444878,830,257
1445062,51,23
1445197,278,335
1445234,419,557
1445297,419,557
1445319,23,51
1445366,51,23
1445397,157,528
1445409,390,683
1445450,557,419
1445502,23,51
1445524,51,23
1445660,490,797
1445672,335,278
1445679,683,390
1445691,278,335
1445706,21,20
1445743,437,171
1445786,371,300
1445843,335,278
1445865,278,335
1445926,390,683
1446010,683,390
1446087,300,371
1446279,371,300
1446337,300,371
1446452,178,272
1446458,178,272
1446490,178,272
1446591,371,300
1447226,371,798
1447232,681,634
1447247,681,634
1447288,798,371
1447465,419,557
1447529,419,557
1447712,104,288
1447805,104,288
1447859,288,104
1447898,300,371
1447955,288,104
1447994,104,288
1448087,104,288
1448229,272,178
1448269,178,272
1448289,178,272
1448319,178,272
1448368,178,272
1448604,797,490
1448728,335,278
1448742,278,335
1448867,90,474
1448938,546,139
1449019,586,180
1449023,335,278
1449050,546,139
1449052,180,586
1449055,474,90
1449057,278,335
1449063,474,90
1449075,586,180
1449080,335,278
1449103,48,49
1449120,278,335
1449283,180,586
1449284,279,617
1449286,139,546
1449303,335,278
1449413,139,546
1449460,546,139
1449557,331,707
1449575,546,139
1449576,401,36
1449787,586,180
1449788,401,36
1449956,36,401
1449990,521,268
1450077,401,36
1450157,36,401
1450289,401,36
1450390,36,401
1450497,21,20
